Nodes,Edges,Latitude,Longitude
"School of Microelectronics, Hefei University of Technology, Hefei, China","Institute of Solid State Physics, Hefei Institutes of Physical Science, Chinese Academy of Sciences, Hefei, China",31.8228094,117.2218033
"Institute of Solid State Physics, Hefei Institutes of Physical Science, Chinese Academy of Sciences, Hefei, China","School of Microelectronics, Hefei University of Technology, Hefei, China",31.8228094,117.2218033
"NTT Access Network Service Systems Laboratories, Kanagawa, Yokosuka, Japan",,35.2730564,139.6653829
"Department of Physics, University of Connecticut, Storrs, CT, USA","Lucent Technologies, Inc., Murray Hill, NJ, USA",41.6500201,-72.7342163
"Lucent Technologies, Inc., Murray Hill, NJ, USA","Department of Physics, University of Connecticut, Storrs, CT, USA",40.0757384,-74.4041622
"Graduate School of Maritime Sciences, Kobe University, Kobe, Hyogo, Japan","Materials Science and Analysis Technology Center, Panasonic Corporation, Moriguchi, Osaka, Japan",34.914934,134.860666
"Graduate School of Maritime Sciences, Kobe University, Kobe, Hyogo, Japan","Panasonic Semiconductor Engineering Corporation, Tonami, Toyama, Japan",34.914934,134.860666
"Materials Science and Analysis Technology Center, Panasonic Corporation, Moriguchi, Osaka, Japan","Panasonic Semiconductor Engineering Corporation, Tonami, Toyama, Japan",34.6198813,135.490357
"Materials Science and Analysis Technology Center, Panasonic Corporation, Moriguchi, Osaka, Japan","Graduate School of Maritime Sciences, Kobe University, Kobe, Hyogo, Japan",34.6198813,135.490357
"Panasonic Semiconductor Engineering Corporation, Tonami, Toyama, Japan","Materials Science and Analysis Technology Center, Panasonic Corporation, Moriguchi, Osaka, Japan",36.6468015,137.2183531
"Panasonic Semiconductor Engineering Corporation, Tonami, Toyama, Japan","Graduate School of Maritime Sciences, Kobe University, Kobe, Hyogo, Japan",36.6468015,137.2183531
"Key Laboratory of the Ministry of Education for Wide Band-Gap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China",,34.2607713,108.9423443
"Department of Physics, University of Strathclyde, Glasgow, UK","Institute of Photonics, University of Strathclyde, Glasgow, UK",55.861155,-4.2501687
"Institute of Photonics, University of Strathclyde, Glasgow, UK","Department of Physics, University of Strathclyde, Glasgow, UK",55.861155,-4.2501687
"Process Development Team, Samsung Electronics, Hwasung, Republic of Korea","Department of Mechanical Engineering, Institute of Advanced Machines and Design, and Institute of Engineering Research, Seoul National University, Seoul, Republic of Korea",37.2020663,126.83926432932712
"Process Development Team, Samsung Electronics, Hwasung, Republic of Korea","Department of Mechanical Engineering, Seoul National University, Seoul, Republic of Korea",37.2020663,126.83926432932712
"Department of Mechanical Engineering, Institute of Advanced Machines and Design, and Institute of Engineering Research, Seoul National University, Seoul, Republic of Korea","Process Development Team, Samsung Electronics, Hwasung, Republic of Korea",37.5666791,126.9782914
"Department of Mechanical Engineering, Institute of Advanced Machines and Design, and Institute of Engineering Research, Seoul National University, Seoul, Republic of Korea","Department of Mechanical Engineering, Seoul National University, Seoul, Republic of Korea",37.5666791,126.9782914
"Department of Mechanical Engineering, Seoul National University, Seoul, Republic of Korea","Process Development Team, Samsung Electronics, Hwasung, Republic of Korea",37.5666791,126.9782914
"Department of Mechanical Engineering, Seoul National University, Seoul, Republic of Korea","Department of Mechanical Engineering, Institute of Advanced Machines and Design, and Institute of Engineering Research, Seoul National University, Seoul, Republic of Korea",37.5666791,126.9782914
"Department of Electrical Engineering, Jordan University of Science and Technology, Irbid, Jordan",,32.3635964,35.561242
"Department of Materials Science and Engineering, Northwestern University, Evanston, IL, USA","Departments of Materials Science and Engineering and Electrical Engineering and Computer Science, Northwestern University, Evanston, IL, USA",40.0796606,-89.4337288
"Departments of Materials Science and Engineering and Electrical Engineering and Computer Science, Northwestern University, Evanston, IL, USA","Department of Materials Science and Engineering, Northwestern University, Evanston, IL, USA",40.0796606,-89.4337288
"Communications Laboratory, Department of Informatics and Telecommunications, University of Athens (NKUA), Greece","Electronic Systems Engineering Department, University of Essex, Colchester, UK",,
"Electronic Systems Engineering Department, University of Essex, Colchester, UK","Communications Laboratory, Department of Informatics and Telecommunications, University of Athens (NKUA), Greece",51.8896903,0.8994651
"Department of Electrical Engineering and the Graduate,Institute of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Department of Electrical Engineering and the Graduate Institute of Electronics Engineering, National Taiwan University, Taipei, Taiwan",25.0375198,121.5636796
"Department of Electrical Engineering and the Graduate Institute of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Department of Electrical Engineering and the Graduate,Institute of Electronics Engineering, National Taiwan University, Taipei, Taiwan",25.0375198,121.5636796
"Key Laboratory of Semiconductor Materials Science, Chinese Academy of Sciences, Beijing, China",,39.9057136,116.3912972
"Department of Electrical and Computer Engineering, McMaster University, Hamilton, ON, Canada","School of Optical and Electronic Information, Huazhong university of Science and Technology, Wuhan, China",50.000678,-86.000977
"Department of Electrical and Computer Engineering, McMaster University, Hamilton, ON, Canada","Wuhan National Laboratory for Optoelectronic, Huazhong University of Science and Technology, Wuhan, China",50.000678,-86.000977
"Wuhan National Laboratory for Optoelectronic, Huazhong University of Science and Technology, Wuhan, China","Department of Electrical and Computer Engineering, McMaster University, Hamilton, ON, Canada",30.5951051,114.2999353
"Wuhan National Laboratory for Optoelectronic, Huazhong University of Science and Technology, Wuhan, China","School of Optical and Electronic Information, Huazhong university of Science and Technology, Wuhan, China",30.5951051,114.2999353
"School of Optical and Electronic Information, Huazhong university of Science and Technology, Wuhan, China","Department of Electrical and Computer Engineering, McMaster University, Hamilton, ON, Canada",30.5951051,114.2999353
"School of Optical and Electronic Information, Huazhong university of Science and Technology, Wuhan, China","Wuhan National Laboratory for Optoelectronic, Huazhong University of Science and Technology, Wuhan, China",30.5951051,114.2999353
"Department of SciTec, University of Applied Sciences Jena, Jena, Germany","Department of Applied Physics, The Hong Kong Polytechnic University, Hong Kong",50.9281717,11.5879359
"Department of Applied Physics, The Hong Kong Polytechnic University, Hong Kong","Department of SciTec, University of Applied Sciences Jena, Jena, Germany",22.3044867,114.17969345847592
"Department of Electrical and Electronic Engineering, Tokyo University of Agriculture슠and슠Technology, Tokyo, Japan",,35.6840574,139.7744912
"Photonics Laboratory, Department of Microtechnology and Nanoscience, Chalmers University of Technology, Goteborg, Sweden","Laboratoire Photonique et de Nanostructures, Centre National de la Recherche Scientifique (CNRS), Marcoussis, France",57.7072326,11.9670171
"Laboratoire Photonique et de Nanostructures, Centre National de la Recherche Scientifique (CNRS), Marcoussis, France","Photonics Laboratory, Department of Microtechnology and Nanoscience, Chalmers University of Technology, Goteborg, Sweden",48.6427131,2.230811
"Key Laboratory of Wide Bandgap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China","Enkris Semiconductor, Inc., Suzhou, China",34.2607713,108.9423443
"Key Laboratory of Wide Bandgap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China","Testing Center, Sichuan Institute of Solid-State Circuits, China Electronics Technology Group Corporation, Chongqing, China",34.2607713,108.9423443
"The Matrix Semiconductor, Santa Clara, USA",,37.2333253,-121.6846349
"Department of Electrical Engineering, National Taiwan Ocean University, Keelung, Taiwan","Department of Electrical Engineering, National Taiwan Ocean University, Kaohsiung, Taiwan",25.1317232,121.744652
"Department of Electrical Engineering, National Taiwan Ocean University, Kaohsiung, Taiwan","Department of Electrical Engineering, National Taiwan Ocean University, Keelung, Taiwan",22.6203348,120.3120375
"Institute of Physics, Academia Sinica, Taipei, Taiwan","Department of Applied Physics, National Ping Tung University of Education, Pingtung, Taiwan",25.0375198,121.5636796
"Institute of Physics, Academia Sinica, Taipei, Taiwan","Department of Electrophysics, National Chiayi University, Chiayi, Taiwan",25.0375198,121.5636796
"Institute of Physics, Academia Sinica, Taipei, Taiwan","Physics Department, National Cheng Kung University, Tainan, Taiwan",25.0375198,121.5636796
"Department of Applied Physics, National Ping Tung University of Education, Pingtung, Taiwan","Institute of Physics, Academia Sinica, Taipei, Taiwan",22.6828017,120.487928
"Department of Applied Physics, National Ping Tung University of Education, Pingtung, Taiwan","Department of Electrophysics, National Chiayi University, Chiayi, Taiwan",22.6828017,120.487928
"Department of Applied Physics, National Ping Tung University of Education, Pingtung, Taiwan","Physics Department, National Cheng Kung University, Tainan, Taiwan",22.6828017,120.487928
"Department of Electrophysics, National Chiayi University, Chiayi, Taiwan","Institute of Physics, Academia Sinica, Taipei, Taiwan",23.4591664,120.2930004
"Department of Electrophysics, National Chiayi University, Chiayi, Taiwan","Department of Applied Physics, National Ping Tung University of Education, Pingtung, Taiwan",23.4591664,120.2930004
"Department of Electrophysics, National Chiayi University, Chiayi, Taiwan","Department of Electrical Engineering, Chienkuo Technology University, Changhua, Taiwan",23.4591664,120.2930004
"Department of Electrophysics, National Chiayi University, Chiayi, Taiwan","Physics Department, National Cheng Kung University, Tainan, Taiwan",23.4591664,120.2930004
"Physics Department, National Cheng Kung University, Tainan, Taiwan","Institute of Physics, Academia Sinica, Taipei, Taiwan",22.9912348,120.184982
"Physics Department, National Cheng Kung University, Tainan, Taiwan","Department of Electrophysics, National Chiayi University, Chiayi, Taiwan",22.9912348,120.184982
"Physics Department, National Cheng Kung University, Tainan, Taiwan","Department of Applied Physics, National Ping Tung University of Education, Pingtung, Taiwan",22.9912348,120.184982
"Department of Industrial Engineering, Seoul National University, Seoul, Korea","Department of Statistics, Seoul National University, Seoul, Korea",37.5666791,126.9782914
"Department of Statistics, Seoul National University, Seoul, Korea","Department of Industrial Engineering, Seoul National University, Seoul, Korea",37.5666791,126.9782914
"Discrete Semiconductor Division, Semiconductor Company, Toshiba Corporation, Kawasaki, Japan","Research & Development Center, Semiconductor Company, Toshiba Corporation, Kawasaki, Japan",35.5305307,139.7028012
"Research & Development Center, Semiconductor Company, Toshiba Corporation, Kawasaki, Japan","Discrete Semiconductor Division, Semiconductor Company, Toshiba Corporation, Kawasaki, Japan",35.5305307,139.7028012
"Key Laboratory of Semiconductor Materials Science, Institute of Semiconductors, Chinese Academy and Sciences, Beijing, China",,39.9057136,116.3912972
"Department of Radioelectronic Devices, Belarusian State University of Informatics and Radioelectronics슠, Minsk, Belarus",,53.9024716,27.5618225
"Enkris Semiconductor Inc., Suzhou, China","State Key Laboratory of Crystal Materials, Shandong University, Jinan, China",31.3016935,120.5810725
"Enkris Semiconductor Inc., Suzhou, China","State Key Discipline Laboratory of Wide Band Gap Semiconductor Technology, School of Microelectronics, Xidian University, Xi’an, China",31.3016935,120.5810725
"Enkris Semiconductor Inc., Suzhou, China","Key Laboratory of Wide Band Gap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China",31.3016935,120.5810725
