id,Target,Latitude,Longitude,Country
"Nanotechnology Research Center, Bilkent University, Ankara, Ankara, Turkey","Translucent, Inc., Palo Alto, CA, USA",39.7160439,32.7059948,Turkey
"Nanotechnology Research Center, Bilkent University, Ankara, Ankara, Turkey","Edward L. Ginzton Laboratory and Solid State and Photonics Laboratory, University of Stanford, Stanford, CA, USA",39.7160439,32.7059948,Turkey
"Key Laboratory of Wide bandgap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China",,34.2607713,108.9423443,China
"Institute of Semiconductors, Chinese Academy and Sciences, Beijing, China","National Laboratory of Solid State Microstructures and Department of Physics, Nanjing University, Nanjing, China",39.9057136,116.3912972,China
"Institute of Semiconductors, Chinese Academy and Sciences, Beijing, China","College of Physics and Electronics, Shandong Normal University, Jinan, China",39.9057136,116.3912972,China
"Novalux, Inc., Sunnyvale, CA, USA",,36.7014631,-118.755997,United States
"Semilab Semiconductor Physics Laboratory Company Ltd., Budapest, Hungary","STMicroelectronics, Agrate Brianza, Italy",47.4978918,19.0401609,Hungary
"STMicroelectronics, Agrate Brianza, Italy","Semilab Semiconductor Physics Laboratory Company Ltd., Budapest, Hungary",45.5761735,9.3509475,Italy
"Systems and Technology Group, IBM Semiconductor Research and Development Center, Essex Junction, VT, USA","Systems and Technology Group, IBM Semiconductor Research and Development Center, Hopewell Junction, NY, USA",44.5990718,-72.5002608,United States
"Systems and Technology Group, IBM Semiconductor Research and Development Center, Hopewell Junction, NY, USA","Systems and Technology Group, IBM Semiconductor Research and Development Center, Essex Junction, VT, USA",43.1561681,-75.8449946,United States
"Department of Engineering and Technology Management, Portland State University, Portland, OR, USA",,43.9792797,-120.737257,United States
"Key Laboratory of Ultrafast Photoelectric Technology and Terahertz Science in Shaanxi, Xi’an University of Technology, Xi’an, China",,34.2607713,108.9423443,China
"State Key Laboratory on Integrated Optoelectronics, Institute of Semiconductor Chinese Academy of Sciences, Beijing, China",,39.9057136,116.3912972,China
"College of Materials Sciences and Opto-Electronic Technology, University of Chinese Academy of Sciences, Beijing, China","Key Laboratory of Semiconductor Materials Science, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",39.9057136,116.3912972,China
"Institute of Electromagnetic Fields (IEF), ETH Zürich, Zürich, Switzerland",,47.3744489,8.5410422,Switzerland
"TriQuint Semiconductor, Inc., Hillsboro, OR, USA","DuPont Electronic Gases, DuPont Fluoroproducts, Wilmington, DE, USA",43.9792797,-120.737257,United States
"DuPont Electronic Gases, DuPont Fluoroproducts, Wilmington, DE, USA","TriQuint Semiconductor, Inc., Hillsboro, OR, USA",38.6920451,-75.4013315,United States
"College of Integrated Circuit Science and Engineering, Innovation Center for Gallium Oxide Semiconductor (IC-GAO), National and Local Joint Engineering Laboratory for RF Integration and Micro-Assembly Technologies, Nanjing University of Posts and Telecommunications, Nanjing, China",,32.0615513,118.7915619,China
"College of Physics and Information Engineering, Minnan Normal University, Zhangzhou, China","Department of Physics, Fujian Provincial Key Laboratory of Semiconductors and Applications, Collaborative Innovation Center for Optoelectronic Semiconductors and Efficient Devices, Xiamen University, Xiamen, China",24.2388257,117.4524304,China
"Department of Physics, Fujian Provincial Key Laboratory of Semiconductors and Applications, Collaborative Innovation Center for Optoelectronic Semiconductors and Efficient Devices, Xiamen University, Xiamen, China","College of Physics and Information Engineering, Minnan Normal University, Zhangzhou, China",24.5438732,118.0768065,China
"Ioffe Institute, Saint Petersburg, Russia","Stel’makh Research and Development Institute “Polyus,”, Moscow, Russia",59.938732,30.316229,Russia
"Stel’makh Research and Development Institute “Polyus,”, Moscow, Russia","Ioffe Institute, Saint Petersburg, Russia",55.625578,37.6063916,Russia
"Department of Physics, University of Toronto, Toronto, ON, Canada",,50.000678,-86.000977,Canada
"Graduate Institute of Electro-Optical Engineering and the Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan","Institute of Electronics Engineering, National Taiwan University, Taipei, Taiwan",25.0375198,121.5636796,Taiwan
"Institute of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Graduate Institute of Electro-Optical Engineering and the Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan",25.0375198,121.5636796,Taiwan
"Emcore Corporation, Santa Clara, CA, USA","Avago Technologies, Inc., San Jose, CA, USA",36.7014631,-118.755997,United States
"Avago Technologies, Inc., San Jose, CA, USA","Emcore Corporation, Santa Clara, CA, USA",36.7014631,-118.755997,United States
"Advanced Power Semiconductor Development Group, Toshiba Corporation, Kawasaki, Japan","School of Electrical Engineering and Computer Science, University of Central Florida, Orlando, FL, USA",35.5305307,139.7028012,Japan
"MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan","Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan",24.8066333,120.9686833,Taiwan
"MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan","Department of Electrophysics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan","Taiwan Semiconductor Research Institute, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan","Department of Electrical Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan",24.8066333,120.9686833,Taiwan
"MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan","Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan","Institute of Fluid Science, Tohoku University, Sendai, Japan",24.8066333,120.9686833,Taiwan
"MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan","Department of Electrical Engineering, National Cheng Kung University, Tainan, Taiwan",24.8066333,120.9686833,Taiwan
"MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan","Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan",24.8066333,120.9686833,Taiwan
"MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan","Department of Electronic Engineering, Feng Chia University, Taichung, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Electrophysics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Taiwan Semiconductor Research Institute, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Electrical Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Institute of Fluid Science, Tohoku University, Sendai, Japan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Electrical Engineering, National Cheng Kung University, Tainan, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Electronic Engineering, Feng Chia University, Taichung, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","Department of Electrophysics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","Taiwan Semiconductor Research Institute, Hsinchu, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","Department of Electrical Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","Institute of Fluid Science, Tohoku University, Sendai, Japan",25.0375198,121.5636796,Taiwan
"Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","Department of Electrical Engineering, National Cheng Kung University, Tainan, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","Department of Electronic Engineering, Feng Chia University, Taichung, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Department of Electrophysics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Taiwan Semiconductor Research Institute, Hsinchu, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Department of Electrical Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Department of Electrical and Computer Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Institute of Fluid Science, Tohoku University, Sendai, Japan",25.0375198,121.5636796,Taiwan
"Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Department of Electrical Engineering, National Cheng Kung University, Tainan, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan","MMSL, Industrial Technology Research Institute, Hsinchu, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Electronics Engineering, National Taiwan University, Taipei, Taiwan","Department of Electronic Engineering, Feng Chia University, Taichung, Taiwan",25.0375198,121.5636796,Taiwan
"Institute of Fluid Science, Tohoku University, Sendai, Japan","Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan",38.2677554,140.8691498,Japan
"Institute of Fluid Science, Tohoku University, Sendai, Japan","Department of Electrophysics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",38.2677554,140.8691498,Japan
"Institute of Fluid Science, Tohoku University, Sendai, Japan","Taiwan Semiconductor Research Institute, Hsinchu, Taiwan",38.2677554,140.8691498,Japan
"Institute of Fluid Science, Tohoku University, Sendai, Japan","Department of Electrical Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan",38.2677554,140.8691498,Japan
